Date,Open,High,Low,Close,Adj Close,Volume
1996-09-10,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-09-11,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-12,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-13,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-16,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-17,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-18,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-19,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-20,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-23,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-24,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-25,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-26,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-27,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-09-30,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-10-01,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-10-02,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-10-03,1410.000000,1410.000000,1410.000000,1410.000000,1395.786621,0
1996-10-04,1350.000000,1350.000000,1350.000000,1350.000000,1336.391479,0
1996-10-07,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-08,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-09,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-10,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-11,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-14,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-15,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-16,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-17,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-18,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
1996-10-21,1390.000000,1390.000000,1390.000000,1390.000000,1375.988159,0
