Date,Open,High,Low,Close,Adj Close,Volume
1997-01-27,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-01-28,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-01-29,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-01-30,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-01-31,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-03,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-04,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-05,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-06,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-07,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-10,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-11,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-12,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-13,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-14,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-17,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-18,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-19,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-20,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-21,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-24,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-25,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-26,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-27,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-02-28,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-03,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-04,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-05,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-06,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-07,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-10,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-11,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-12,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-13,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-14,4.056000,4.056000,4.056000,4.056000,3.187625,0
1997-03-17,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-18,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-19,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-20,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-21,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-24,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-25,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-26,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-27,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-28,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-03-31,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-01,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-02,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-03,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-04,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-07,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-08,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-09,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-10,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-11,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-14,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-15,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-16,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-17,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-18,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-21,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-22,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-23,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-24,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-25,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-28,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-29,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-04-30,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-05-01,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-05-02,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-05-05,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-05-06,3.817000,3.817000,3.817000,3.817000,2.999794,0
1997-05-07,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-05-08,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-05-09,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-05-12,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-13,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-14,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-15,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-16,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-19,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-20,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-21,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-22,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-23,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-26,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-27,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-28,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-29,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-05-30,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-02,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-03,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-04,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-05,2.863000,2.863000,2.863000,2.863000,2.250042,0
1997-06-06,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-09,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-10,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-11,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-12,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-13,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-16,3.102000,3.102000,3.102000,3.102000,2.437873,0
1997-06-17,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-18,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-19,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-20,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-23,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-24,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-25,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-26,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-06-27,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-06-30,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-01,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-02,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-03,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-04,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-07,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-08,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-09,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-10,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-11,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-14,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-15,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-16,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-17,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-18,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-21,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-22,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-23,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-24,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-25,3.340000,3.340000,3.340000,3.340000,2.624918,0
1997-07-28,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-29,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-30,3.579000,3.579000,3.579000,3.579000,2.812749,0
1997-07-31,3.579000,3.579000,3.579000,3.579000,2.812749,0
